3.141576 0.078921
3.141576 0.054220
3.141577 0.076231
3.141577 0.049623
3.141577 0.054718
3.141555 0.084726
3.141555 0.064095
3.141556 0.062405
3.141554 0.070341
3.141554 0.082969
3.141695 0.294574
3.141695 0.155763
3.141696 0.150284
3.141698 0.152233
3.141698 0.171165
3.142033 2.076749
3.142033 1.102659
3.142034 1.115426
3.142036 1.100261
3.142036 1.088667
